Id,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,NumWebPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain
3463,1975,PhD,69283,6/14/2014,41,674,62,134,0,26,4,7,13,5,0,0
4055,1992,Basic,18746,5/29/2014,41,2,10,11,12,9,2,3,3,6,0,0
7010,1965,2n Cycle,70924,7/4/2014,41,635,114,254,132,152,1,6,7,3,0,0
4767,1965,2n Cycle,70924,7/4/2014,41,635,114,254,132,152,1,6,7,3,0,0
1927,1973,2n Cycle,69401,3/23/2014,41,399,27,159,58,8,4,4,5,2,0,0
437,1976,Master,75012,1/25/2014,41,294,142,218,164,58,1,3,11,1,0,0
4331,1978,Master,85738,1/23/2014,41,913,26,376,17,26,1,3,11,1,0,0
4084,1975,Graduation,60934,1/17/2014,41,224,155,155,192,93,2,6,11,4,0,0
8135,1986,Master,27161,10/28/2013,41,7,4,23,7,0,1,1,3,7,0,0
9750,1961,PhD,64325,7/2/2013,41,731,60,353,78,12,5,10,5,7,0,0
6682,1973,Basic,18978,11/12/2012,41,2,8,1,4,7,1,1,3,8,0,0
10581,1977,Graduation,41124,10/31/2012,41,281,7,84,15,0,7,7,4,8,0,0
3710,1984,PhD,39684,12/10/2012,41,19,0,35,6,4,2,2,2,7,1,1
5207,1963,PhD,53378,9/24/2012,41,489,6,152,8,6,10,9,6,8,1,0
9360,1982,Graduation,37040,8/8/2012,41,86,2,73,69,38,1,4,5,8,0,0
4679,1977,Master,78710,5/23/2014,42,721,0,152,119,50,3,7,12,4,0,0
1340,1986,Graduation,92910,4/24/2014,42,551,137,792,179,103,1,6,13,1,0,0
10839,1976,Graduation,36283,4/14/2014,42,6,5,5,8,0,2,1,3,4,0,0
5303,1974,PhD,79632,8/4/2014,42,471,0,510,99,21,1,6,9,2,0,0
9829,1978,Graduation,28587,12/2/2014,42,22,4,17,12,10,3,2,4,6,0,0
10469,1981,Graduation,88325,5/2/2014,42,519,71,860,93,27,1,6,9,2,0,0
3602,1958,Master,51412,12/31/2013,42,140,3,29,4,5,2,3,4,4,0,0
4756,1952,2n Cycle,63998,12/20/2013,42,176,29,818,0,33,1,7,11,4,1,0
8181,1978,2n Cycle,38593,9/13/2013,42,51,12,49,17,24,3,4,3,8,0,0
6958,1977,Master,27889,5/7/2013,42,14,0,4,0,0,1,1,2,6,0,0
10856,1980,2n Cycle,45889,2/7/2013,42,31,0,6,0,1,1,1,3,6,0,0
3321,1967,PhD,56575,5/5/2013,42,421,5,90,0,16,3,7,7,5,0,0
5394,1979,Basic,16014,3/17/2013,42,3,9,4,7,8,4,1,4,3,0,0
433,1958,Master,61331,10/3/2013,42,534,5,47,0,5,5,11,6,8,0,0
6320,1976,Master,70893,6/2/2013,42,768,44,561,77,44,1,6,10,3,0,0
5376,1979,Graduation,2447,6/1/2013,42,1,1,1725,1,1,15,0,0,1,0,0
1867,1957,Graduation,64849,11/13/2012,42,652,48,350,94,84,1,9,6,5,1,0
4324,1989,Graduation,42387,10/29/2012,42,235,0,235,19,4,5,8,7,8,0,0
3661,1995,2n Cycle,80617,12/10/2012,42,594,51,631,72,55,1,4,8,2,0,0
521,1985,Graduation,54006,9/18/2012,42,174,77,203,6,24,2,8,7,7,0,0
10403,1978,Graduation,16531,6/18/2014,43,2,13,6,7,5,3,3,3,7,0,0
7186,1966,PhD,30843,5/26/2014,43,24,0,2,0,0,2,1,2,5,0,0
4329,1984,PhD,18988,5/23/2014,43,6,0,6,2,1,2,1,3,7,0,0
4394,1965,PhD,81051,5/23/2014,43,1142,29,249,38,29,1,5,12,2,0,0
1717,1988,Graduation,39747,4/13/2014,43,80,15,93,20,13,3,5,4,8,0,0
1016,1959,PhD,34554,3/30/2014,43,41,1,6,2,0,2,2,3,6,0,0
3783,1959,PhD,52854,3/24/2014,43,105,0,10,0,1,2,2,4,5,0,0
5848,1970,Graduation,81205,1/13/2014,43,724,74,929,97,55,1,5,7,2,1,0
10727,1970,PhD,69084,11/19/2013,43,1181,107,199,39,30,2,7,13,8,0,0
5299,1970,PhD,69084,11/19/2013,43,1181,107,199,39,30,2,7,13,8,0,0
6872,1974,PhD,65352,8/21/2013,43,284,3,84,4,7,2,4,8,4,0,0
1143,1972,Graduation,22063,8/8/2013,43,7,10,13,3,11,2,2,3,7,0,0
10381,1979,Graduation,47691,5/7/2013,43,14,0,3,0,0,1,1,2,6,0,0
11007,1968,PhD,29187,9/5/2013,43,26,0,6,0,0,1,1,3,8,0,0
9145,1972,Graduation,72504,6/4/2013,43,604,26,470,123,161,2,5,6,2,0,0
5267,1970,Graduation,33986,3/14/2013,43,16,2,18,2,1,1,1,3,7,0,0
9738,1986,Master,42386,1/13/2013,43,65,4,16,0,4,1,3,3,8,0,0
10212,1986,Master,42386,1/13/2013,43,65,4,16,0,4,1,3,3,8,0,0
10010,1953,PhD,36957,6/9/2012,43,100,2,16,2,1,4,3,2,9,1,0
10069,1988,Basic,13724,8/31/2012,43,2,7,5,2,15,1,2,2,9,0,0
2694,1967,Graduation,42664,3/18/2014,44,21,0,3,0,0,1,1,3,6,0,0
10613,1958,PhD,37334,2/26/2014,44,26,1,16,2,2,4,3,4,4,0,0
4646,1951,2n Cycle,78497,1/12/2013,44,207,26,447,75,0,1,5,12,2,0,0
6935,1951,2n Cycle,78497,1/12/2013,44,207,26,447,75,0,1,5,12,2,0,0
5596,1956,2n Cycle,58821,12/10/2013,44,513,14,154,19,0,1,9,9,6,0,0
1044,1953,Graduation,58398,5/14/2013,44,299,5,201,21,21,3,5,8,4,0,0
9274,1961,Master,80950,3/28/2013,44,525,147,112,219,147,1,6,9,2,0,0
9076,1980,PhD,30732,5/1/2013,44,155,1,25,0,1,4,4,4,8,0,0
4947,1966,2n Cycle,89572,9/15/2012,44,606,24,974,197,194,1,7,9,4,1,0
10176,1968,Graduation,57107,8/24/2012,44,159,0,120,0,0,7,4,8,8,1,0
3507,1970,Graduation,76467,8/17/2012,44,676,161,426,210,44,2,2,5,6,1,0
9235,1957,Graduation,,5/27/2014,45,7,0,8,2,0,1,1,2,7,0,0
10341,1948,Graduation,51315,2/23/2014,45,68,28,39,16,30,1,2,5,2,0,0
2639,1966,Graduation,43602,10/1/2014,45,19,5,12,10,3,3,3,2,6,0,0
6201,1978,Graduation,38643,11/29/2013,45,22,2,14,0,1,2,2,3,7,0,1
7397,1951,Graduation,49090,7/19/2013,45,494,5,82,7,0,3,7,9,7,0,0
2181,1970,Graduation,70617,6/23/2013,45,353,61,753,40,46,1,3,7,2,0,0
1204,1970,PhD,67536,5/22/2013,45,1253,0,447,23,71,3,11,11,8,0,0
1170,1975,Graduation,27573,3/25/2013,45,50,15,110,39,15,4,5,4,8,0,0
8812,1979,2n Cycle,13533,10/3/2013,45,12,3,8,8,0,2,2,3,7,0,0
4690,1953,Graduation,50725,2/13/2013,45,443,10,75,0,10,4,8,8,8,0,0
1715,1978,Graduation,25851,11/2/2013,45,9,4,18,7,5,2,2,3,7,0,0
10821,1978,Graduation,57113,6/2/2013,45,182,4,33,0,2,6,4,5,7,0,0
6543,1945,Master,62847,1/15/2013,45,521,168,706,80,76,1,3,4,2,0,0
7119,1982,Graduation,68627,12/1/2013,45,395,15,263,60,54,1,2,6,1,0,0
3518,1983,Graduation,25271,5/12/2012,45,10,1,18,10,4,1,1,2,9,0,0
1245,1966,Graduation,63810,11/11/2012,45,977,12,253,16,12,4,4,12,8,0,0
2561,1966,Graduation,63810,11/11/2012,45,977,12,253,16,12,4,4,12,8,0,0
9624,1958,PhD,65488,6/13/2014,46,603,45,207,36,18,1,3,6,1,0,0
10509,1955,Master,36927,2/6/2014,46,51,0,16,0,0,2,3,3,8,0,0
7629,1977,Graduation,22108,8/5/2014,46,5,3,9,6,2,2,2,3,7,0,0
7875,1949,Graduation,72025,4/29/2014,46,967,0,617,43,50,1,4,13,2,1,0
2815,1975,Graduation,33183,2/24/2014,46,7,5,39,17,15,2,4,3,7,0,0
2936,1982,Master,23661,4/12/2013,46,18,0,4,0,0,1,1,3,7,0,0
3665,1977,2n Cycle,25315,7/11/2013,46,1,9,8,11,3,3,3,3,8,0,0
10888,1961,Graduation,45938,3/11/2013,46,273,11,178,62,83,2,8,6,6,0,0
6637,1988,Graduation,66951,2/11/2013,46,277,162,305,173,76,1,3,7,1,0,0
5077,1979,Graduation,77298,2/11/2013,46,425,115,292,23,35,1,6,11,3,0,0
6173,1979,Graduation,77298,2/11/2013,46,425,115,292,23,35,1,6,11,3,0,0
3969,1974,Master,43018,1/11/2013,46,35,4,17,7,6,1,2,2,5,0,0
4580,1969,Graduation,75759,10/25/2013,46,1394,22,708,89,91,1,9,9,5,1,0
663,1989,PhD,33996,11/9/2013,46,40,2,15,8,0,1,1,3,4,0,0
8299,1989,PhD,33996,11/9/2013,46,40,2,15,8,0,1,1,3,4,0,0
8945,1970,Graduation,54137,8/16/2013,46,171,0,11,0,1,2,4,4,6,0,0
10870,1967,Graduation,61223,6/13/2013,46,709,43,182,42,118,2,9,4,5,0,0
1184,1968,PhD,69674,5/22/2013,46,554,41,215,11,0,3,10,10,5,0,0
6141,1972,Master,49494,4/25/2013,46,191,9,97,0,6,2,6,5,7,0,0
8825,1962,Graduation,51195,1/4/2013,46,230,14,156,82,24,8,9,5,8,0,0
2217,1975,2n Cycle,37284,3/29/2013,46,11,1,2,2,1,1,0,3,6,0,0
4102,1975,2n Cycle,37284,3/29/2013,46,11,1,2,2,1,1,0,3,6,0,0
4653,1978,Graduation,42011,3/26/2013,46,131,0,16,2,1,4,3,4,8,0,0
10092,1954,Graduation,70044,2/18/2013,46,1073,0,250,153,14,4,7,5,5,0,0
5788,1972,Graduation,46053,2/17/2013,46,56,10,92,19,7,3,3,4,5,0,0
4669,1981,Basic,24480,11/2/2013,46,4,19,9,28,25,3,3,4,7,0,0
6295,1977,Graduation,54233,4/2/2013,46,652,8,158,21,0,4,11,5,8,0,0
7453,1954,Graduation,36130,2/2/2013,46,157,43,127,68,56,6,3,4,4,1,0
10841,1975,PhD,56559,12/25/2012,46,226,22,133,41,31,3,4,8,4,0,0
821,1992,Master,92859,10/19/2012,46,962,61,921,52,61,1,5,12,2,0,0
3933,1980,Graduation,44010,10/13/2012,46,186,36,234,86,72,6,10,6,9,0,0
1225,1963,Graduation,80124,6/26/2014,47,483,84,398,205,84,1,3,8,1,0,0
7059,1963,Graduation,80124,6/26/2014,47,483,84,398,205,84,1,3,8,1,0,0
5633,1980,Graduation,50183,6/25/2014,47,97,12,84,13,10,7,3,6,5,0,0
843,1971,Graduation,64722,5/26/2014,47,303,0,280,60,147,4,8,11,6,0,0
6211,1976,PhD,37395,2/5/2014,47,18,0,9,0,1,1,1,3,6,0,0
7007,1968,Master,29543,1/4/2014,47,17,3,18,3,4,2,3,2,7,0,0
9671,1968,Graduation,19514,1/26/2014,47,14,3,21,2,1,4,3,2,8,1,0
8975,1968,Graduation,19514,1/26/2014,47,14,3,21,2,1,4,3,2,8,0,0
6616,1975,Graduation,59481,10/23/2013,47,178,3,85,71,66,2,3,8,2,0,0
6248,1947,Master,91712,10/17/2013,47,1276,24,746,94,29,0,9,11,3,1,0
7428,1975,Graduation,80144,9/30/2013,47,240,132,445,250,192,1,3,8,1,0,0
3075,1972,PhD,59973,11/9/2013,47,130,30,168,20,34,1,3,7,1,0,0
2937,1974,PhD,68352,8/28/2013,47,614,16,132,43,33,3,8,9,6,0,0
203,1975,Master,81169,4/14/2013,47,1288,20,613,80,61,1,5,9,2,0,0
2021,1975,Graduation,61456,3/27/2013,47,563,76,384,84,192,4,6,13,4,0,0
880,1966,Basic,22634,1/16/2013,47,2,23,11,8,6,1,2,2,8,0,0
524,1966,Basic,22634,1/16/2013,47,2,23,11,8,6,1,2,2,8,0,0
10837,1975,Graduation,23957,10/28/2012,47,2,1,18,20,11,1,2,3,6,1,0
7011,1973,Graduation,33471,12/10/2012,47,43,2,27,0,9,3,3,4,7,0,0
4184,1950,PhD,52157,7/6/2014,48,189,2,29,3,2,2,3,5,4,0,0
7679,1985,PhD,30298,5/19/2014,48,6,3,12,6,1,1,1,3,3,0,0
7485,1950,PhD,56551,7/5/2014,48,67,4,32,17,2,3,2,4,4,0,0
7530,1950,PhD,56551,7/5/2014,48,67,4,32,17,2,3,2,4,4,0,0
4369,1957,Master,65487,10/1/2014,48,240,67,500,199,0,3,3,6,2,0,0
10652,1957,Master,65487,10/1/2014,48,240,67,500,199,0,3,3,6,2,0,0
286,1952,Graduation,44213,11/29/2013,48,95,11,35,0,4,4,2,5,6,0,0
5922,1974,PhD,40344,10/13/2013,48,210,0,6,0,0,2,4,5,7,0,0
7250,1978,Graduation,57867,1/10/2013,48,344,35,178,15,23,7,7,9,6,0,0
2478,1973,Graduation,25410,8/31/2013,48,2,2,4,13,13,1,1,4,4,0,0
1160,1970,Graduation,13260,8/23/2013,48,9,4,17,10,2,4,3,3,8,0,0
9214,1991,Graduation,42691,8/16/2013,48,179,2,64,38,17,1,5,6,5,0,0
273,1970,Master,36138,7/16/2013,48,130,0,16,0,0,5,3,4,7,0,0
851,1972,Master,57136,9/7/2013,48,306,5,109,21,109,9,5,10,6,0,0
9729,1955,Graduation,58275,2/6/2013,48,189,10,253,56,43,6,8,7,7,0,0
9665,1957,PhD,54237,4/27/2013,48,267,3,30,4,0,4,5,5,6,0,0
2620,1974,PhD,34596,4/13/2013,48,14,0,2,0,0,1,1,2,8,1,0
8254,1974,PhD,34596,4/13/2013,48,14,0,2,0,0,1,1,2,8,0,0
3852,1961,Master,74881,8/3/2013,48,505,72,270,36,27,4,9,12,5,0,0
1000,1961,Master,74881,8/3/2013,48,505,72,270,36,27,4,9,12,5,0,0
3099,1970,Graduation,44267,2/25/2013,48,183,5,65,3,5,5,5,4,9,0,0
6318,1988,Graduation,68487,1/13/2013,48,758,12,385,33,89,1,9,13,4,0,0
5396,1988,Graduation,68487,1/13/2013,48,758,12,385,33,89,1,9,13,4,0,0
7966,1959,Graduation,80982,8/1/2013,48,505,137,401,104,22,3,11,11,5,0,1
454,1980,Graduation,69508,11/14/2012,48,824,32,162,42,32,2,11,11,6,0,0
309,1961,PhD,63342,10/16/2012,48,918,21,118,13,10,3,8,5,6,0,0
3571,1961,PhD,63342,10/16/2012,48,918,21,118,13,10,3,8,5,6,1,0
8395,1961,Graduation,82014,8/20/2012,48,980,37,265,35,163,1,3,12,6,1,0
2591,1959,Graduation,76320,6/22/2014,49,526,35,214,69,53,2,6,4,2,0,0
1640,1954,Graduation,64587,6/22/2014,49,66,0,16,0,6,2,1,4,3,0,0
810,1975,Graduation,74190,12/5/2014,49,151,81,86,168,91,2,4,11,2,0,0
9423,1979,Master,32765,2/23/2014,49,13,3,17,7,3,2,2,4,5,0,0
4345,1964,2n Cycle,,12/1/2014,49,5,1,9,2,0,1,1,2,7,0,0
89,1975,2n Cycle,22212,9/12/2013,49,5,9,20,6,8,2,2,4,6,0,0
5294,1989,Graduation,18358,11/20/2013,49,6,8,19,16,4,3,3,4,7,0,0
1321,1974,Graduation,26067,4/11/2013,49,22,2,18,0,2,3,3,3,8,0,0
2686,1969,Basic,22390,10/21/2013,49,0,1,4,15,1,1,1,2,7,0,0
1215,1978,Graduation,70440,8/10/2013,49,690,117,499,76,102,1,5,7,3,0,0
9283,1978,Graduation,60199,12/9/2013,49,8,1,7,2,0,1,0,3,4,0,0
3120,1981,Graduation,38547,8/28/2013,49,6,1,10,0,1,1,1,2,8,0,1
5868,1980,Graduation,19107,8/22/2013,49,2,4,9,10,5,2,1,3,7,0,0
8143,1985,PhD,37929,7/30/2013,49,202,2,46,3,2,2,4,5,7,1,0
3479,1950,Graduation,16813,7/19/2013,49,4,8,11,12,2,1,2,3,7,0,0
7214,1957,Graduation,62187,5/7/2013,49,792,0,275,45,45,1,4,5,3,0,0
5543,1966,Graduation,57811,6/24/2013,49,545,7,114,37,21,5,7,11,5,0,0
9347,1956,Master,50943,6/21/2013,49,31,0,7,2,0,1,1,3,5,0,0
10160,1956,Master,50943,6/21/2013,49,31,0,7,2,0,1,1,3,5,0,0
1406,1975,Graduation,53201,12/2/2013,49,280,7,81,20,0,8,6,5,7,0,0
7019,1963,Graduation,54414,1/23/2013,49,109,18,16,24,26,4,3,5,4,0,0
2157,1972,Graduation,26290,12/1/2013,49,15,8,16,11,5,4,2,4,6,0,0
8939,1959,Graduation,61250,12/16/2012,49,382,138,65,60,26,6,5,12,5,0,0
10250,1947,Basic,28389,11/20/2012,49,1,5,3,7,4,1,1,2,7,0,0
1272,1965,Master,55250,10/21/2012,49,664,58,83,32,0,4,7,10,5,0,0
3007,1966,Graduation,37758,4/10/2012,49,27,2,10,0,0,2,1,3,8,0,0
5513,1966,Graduation,37758,4/10/2012,49,27,2,10,0,0,2,1,3,8,0,0
679,1957,PhD,37633,9/20/2012,49,13,4,20,0,0,2,1,3,9,0,0
8876,1963,PhD,33629,8/8/2012,49,132,0,16,0,0,5,3,4,9,0,0
10827,1967,PhD,36947,7/8/2012,49,88,3,21,4,1,4,3,4,9,0,0
7300,1952,Graduation,69142,6/29/2014,50,448,4,34,6,4,3,8,7,5,0,0
4268,1959,Graduation,53154,9/6/2014,50,129,0,21,0,1,1,3,4,4,0,0
4603,1960,PhD,65695,1/31/2014,50,371,32,189,0,58,2,5,10,4,0,0
8659,1952,PhD,69805,1/21/2014,50,750,71,174,13,10,2,6,11,2,0,0
10708,1978,2n Cycle,36975,12/28/2013,50,10,6,11,0,4,1,1,3,7,0,0
1176,1973,Graduation,26228,9/22/2013,50,2,6,4,3,1,1,1,2,8,0,0
10380,1972,Master,37787,9/20/2013,50,40,1,40,4,3,1,3,3,8,0,0
7037,1974,PhD,37087,11/8/2013,50,194,55,134,15,0,3,4,8,6,0,0
11096,1952,2n Cycle,57247,8/8/2013,50,99,4,32,37,54,2,2,7,2,0,0
6374,1954,PhD,36930,5/17/2013,50,223,2,31,0,2,5,5,4,8,0,0
5552,1963,Master,48721,5/13/2013,50,81,18,113,47,13,6,4,5,6,0,0
2245,1969,Master,43641,4/22/2013,50,57,2,51,4,2,3,2,4,6,0,0
6200,1951,Graduation,75903,8/4/2013,50,340,108,185,130,38,2,6,9,3,0,0
9904,1956,Graduation,71391,3/29/2013,50,336,123,274,46,123,5,6,12,3,0,0
10031,1976,PhD,16927,10/2/2013,50,20,2,23,3,1,5,3,4,8,0,0
6642,1961,Graduation,27215,1/23/2013,50,30,5,22,8,9,4,2,4,6,0,0
10882,1976,Graduation,53858,9/11/2012,50,407,53,221,58,150,4,4,6,4,0,0
5636,1963,Graduation,30983,9/11/2012,50,51,4,50,12,1,1,4,3,8,1,0
8692,1952,Graduation,43462,12/9/2012,50,90,17,97,15,6,6,4,5,8,0,0
8091,1956,Graduation,63943,2/9/2012,50,423,184,368,13,97,1,6,6,5,0,0
8080,1986,Graduation,26816,8/17/2012,50,5,1,6,3,4,1,0,3,4,0,0
8370,1976,2n Cycle,75484,2/8/2012,50,378,97,259,197,194,2,7,6,4,0,0
4550,1966,Master,33564,6/24/2014,51,61,0,3,0,0,1,1,3,5,0,0
3381,1953,Master,54348,8/6/2014,51,70,0,16,0,0,2,2,4,6,0,0
10556,1959,Graduation,54984,5/24/2014,51,173,13,131,32,3,4,6,6,7,0,0
9467,1984,Graduation,34738,11/5/2014,51,3,2,10,3,0,1,1,3,6,0,0
2891,1963,Graduation,68118,10/18/2013,51,595,23,123,10,23,2,8,4,6,0,0
5011,1963,Graduation,68118,10/18/2013,51,595,23,123,10,23,2,8,4,6,0,0
8140,1973,Graduation,22682,3/10/2013,51,10,14,29,4,2,3,2,4,4,0,0
11039,1975,Graduation,51948,9/17/2013,51,82,33,54,71,30,2,5,4,5,0,0
78,1969,Graduation,25293,9/15/2013,51,15,0,11,0,2,1,1,2,8,0,0
5517,1969,Graduation,25293,9/15/2013,51,15,0,11,0,2,1,1,2,8,0,0
5290,1964,PhD,41551,8/14/2013,51,220,0,33,3,0,5,5,5,8,0,0
4128,1962,PhD,56067,7/20/2013,51,517,12,54,16,6,2,7,7,5,0,0
8534,1952,Graduation,67433,7/16/2013,51,615,28,259,12,48,4,6,13,4,0,0
9592,1983,Graduation,22010,6/30/2013,51,11,2,9,3,0,2,2,3,8,0,0
8957,1952,2n Cycle,64831,10/6/2013,51,480,86,249,75,86,8,6,5,6,0,0
9308,1954,Graduation,62820,11/5/2013,51,398,61,265,138,61,1,3,6,1,0,0
544,1954,Graduation,62820,11/5/2013,51,398,61,265,138,61,1,3,6,1,0,0
5989,1959,2n Cycle,78353,4/16/2013,51,752,122,476,39,153,1,10,11,8,0,0
635,1966,Master,57183,3/19/2013,51,464,5,64,7,0,8,9,7,8,0,0
6673,1965,Graduation,23478,3/19/2013,51,28,6,27,12,17,1,3,3,8,0,0
1710,1978,Graduation,30168,7/3/2013,51,154,20,66,0,12,7,6,4,9,0,0
523,1989,Graduation,37155,1/31/2013,51,23,0,26,7,15,1,2,4,5,0,0
8977,1985,Basic,16581,12/1/2013,51,1,3,4,2,3,1,0,3,4,0,0
9736,1980,Graduation,41850,12/24/2012,51,53,5,19,2,13,3,3,3,8,0,0
1544,1967,Master,81380,12/22/2012,51,741,68,689,224,68,1,4,10,2,0,0
6575,1981,Graduation,56386,10/27/2012,51,230,48,214,13,32,8,9,7,9,0,0
6147,1971,Graduation,25818,10/18/2012,51,5,2,8,2,2,1,0,2,7,0,0
6354,1984,Graduation,15345,8/31/2012,51,5,2,16,3,2,2,1,2,8,1,0
4769,1977,Master,57954,6/18/2014,52,456,4,24,0,0,7,8,6,7,0,0
7540,1952,Graduation,50300,5/25/2014,52,143,15,60,24,23,2,2,8,2,0,0
5247,1955,PhD,38725,10/5/2014,52,31,0,6,2,1,2,1,4,4,0,0
5987,1989,2n Cycle,10404,4/5/2014,52,2,2,11,10,6,2,1,4,5,0,0
9960,1991,Basic,26868,4/30/2014,52,0,0,1,8,3,1,1,2,7,0,0
10972,1949,Graduation,72298,10/3/2014,52,625,35,169,58,17,1,4,6,1,0,0
1399,1958,Graduation,72905,1/21/2014,52,407,114,445,181,165,1,3,9,1,0,0
2698,1976,Graduation,47025,7/11/2013,52,254,7,108,20,0,3,6,5,6,0,0
6340,1985,Graduation,29938,10/27/2013,52,3,3,7,0,2,2,1,3,6,0,0
4107,1948,PhD,46681,8/10/2013,52,269,15,69,15,19,2,4,4,5,0,0
10906,1948,PhD,46681,8/10/2013,52,269,15,69,15,19,2,4,4,5,0,0
2557,1970,Master,29548,8/29/2013,52,7,1,6,3,1,1,1,2,4,0,0
8786,1956,Master,62058,5/26/2013,52,301,7,74,10,0,4,6,7,6,0,0
7187,1969,Master,,5/18/2013,52,375,42,48,94,66,7,4,4,3,0,0
6119,1963,PhD,36736,10/5/2013,52,10,0,3,0,0,1,1,2,6,0,0
2980,1952,Master,8820,3/22/2013,52,12,0,13,4,2,4,3,3,8,0,0
3850,1963,Basic,14918,7/12/2012,52,3,3,3,15,4,1,1,3,6,0,0
1077,1974,Graduation,56715,5/12/2012,52,258,105,239,237,172,1,7,4,4,0,0
9733,1978,Basic,24882,9/9/2012,52,1,4,10,29,0,1,1,2,6,0,0
8462,1978,Basic,24882,9/9/2012,52,1,4,10,29,0,1,1,2,6,0,0
4764,1952,Master,40442,8/19/2012,52,45,12,52,25,22,4,3,4,7,1,0
2223,1965,2n Cycle,64176,3/8/2012,52,1215,33,249,64,116,8,8,8,6,0,0
7788,1983,PhD,23536,4/6/2014,53,6,0,3,0,0,1,0,3,3,0,0
5827,1958,Graduation,35246,4/16/2014,53,36,0,12,2,2,4,3,3,5,0,0
2958,1978,Graduation,28442,2/24/2014,53,19,3,10,11,8,3,2,4,4,0,0
4954,1956,Graduation,48195,1/21/2014,53,106,27,68,52,7,6,4,5,6,0,0
3139,1982,2n Cycle,74116,12/30/2013,53,871,111,704,145,55,1,4,10,2,0,0
9952,1947,Master,78093,11/12/2013,53,368,32,639,13,43,1,4,5,1,0,0
8180,1952,Master,59354,11/15/2013,53,233,2,53,3,5,3,6,5,6,0,0
3276,1976,2n Cycle,36301,10/25/2013,53,11,12,35,3,5,1,3,3,7,0,0
4994,1943,Master,77598,1/10/2013,53,1193,33,281,129,66,1,7,13,3,0,0
3598,1972,Graduation,62710,5/23/2013,53,441,35,83,7,29,4,4,12,4,0,0
945,1965,Graduation,36317,5/22/2013,53,87,3,25,3,2,2,3,4,7,0,0
5048,1971,PhD,42767,11/5/2013,53,20,6,43,19,5,1,3,2,8,0,0
6214,1982,Master,43815,5/4/2013,53,14,10,29,4,7,1,2,3,6,0,0
6230,1971,Graduation,44421,2/15/2013,53,110,5,59,7,1,5,5,4,8,0,0
2968,1943,PhD,48948,1/2/2013,53,437,8,206,160,49,2,7,5,6,1,0
8800,1943,PhD,48948,1/2/2013,53,437,8,206,160,49,2,7,5,6,1,0
1907,1950,Master,63120,9/28/2012,53,965,69,279,54,41,5,8,9,7,1,0
10478,1950,PhD,55517,9/27/2012,53,483,0,108,0,6,5,11,6,9,1,0
4188,1957,Graduation,36864,8/13/2012,53,204,5,39,17,0,3,5,4,8,1,0
8720,1978,2n Cycle,,12/8/2012,53,32,2,1607,12,4,0,0,1,0,0,0
2225,1977,Graduation,82582,7/6/2014,54,510,120,550,156,40,1,4,7,1,1,0
4790,1958,Graduation,79803,2/6/2014,54,574,8,216,21,16,1,4,5,1,0,0
1131,1967,PhD,52569,5/4/2014,54,85,0,3,0,0,1,2,4,3,0,0
202,1948,PhD,82032,5/4/2014,54,332,194,377,149,125,0,4,7,1,0,0
9589,1948,PhD,82032,5/4/2014,54,332,194,377,149,125,0,4,7,1,0,0
3900,1972,Graduation,65685,3/29/2014,54,642,14,49,0,7,1,9,9,5,0,0
9958,1972,Graduation,65685,3/29/2014,54,642,14,49,0,7,1,9,9,5,0,0
8955,1957,PhD,40451,2/16/2014,54,35,0,4,0,0,1,1,2,5,0,0
10033,1973,2n Cycle,31163,2/13/2014,54,2,3,10,11,2,1,1,3,6,0,0
5751,1973,2n Cycle,31163,2/13/2014,54,2,3,10,11,2,1,1,3,6,0,0
3308,1952,Graduation,35704,3/1/2014,54,30,9,12,2,11,3,2,4,4,0,0
7297,1973,Graduation,7500,12/26/2013,54,5,3,10,12,7,4,3,3,7,0,0
8008,1983,Graduation,36075,9/12/2013,54,46,0,30,12,1,1,2,4,6,0,0
1232,1982,PhD,70038,10/25/2013,54,587,54,348,71,54,1,4,8,2,0,0
2345,1982,PhD,70038,10/25/2013,54,587,54,348,71,54,1,4,8,2,0,0
1628,1971,Graduation,71796,10/24/2013,54,354,21,311,167,75,1,9,4,4,0,0
5081,1967,2n Cycle,47821,10/20/2013,54,9,0,16,6,6,1,1,3,8,0,0
839,1975,PhD,45503,9/25/2013,54,97,4,44,6,1,1,3,4,5,0,0
3706,1978,Graduation,28647,8/21/2013,54,19,8,29,0,12,1,2,2,7,1,0
5154,1972,Master,37760,11/8/2013,54,26,3,13,2,10,1,2,3,6,0,0
8584,1952,PhD,85431,8/6/2013,54,376,53,462,168,53,1,2,7,0,0,0
6583,1955,2n Cycle,72635,3/6/2013,54,390,22,323,104,35,1,6,6,3,0,0
3433,1955,2n Cycle,72635,3/6/2013,54,390,22,323,104,35,1,6,6,3,0,0
10486,1948,Graduation,77142,5/29/2013,54,476,75,162,29,151,1,4,8,2,0,0
8687,1978,Graduation,53172,6/5/2013,54,121,62,90,68,20,3,2,8,3,0,0
7842,1968,Graduation,36065,3/31/2013,54,18,7,34,10,2,3,3,3,8,0,0
3749,1973,Graduation,73926,2/3/2013,54,627,91,597,159,91,1,6,12,3,0,0
1331,1977,Graduation,35790,2/1/2013,54,12,6,20,30,1,2,2,3,7,0,0
